schedule_family,scheduler,n_steps,dataset_group,size_group,scheduler_label,scheduler_variant_label,metric,metric_label,direction,mean,ci95,n
standard,linear,10,ATLAS,Medium,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,7.917238878541522,0.9137520286832218,180
standard,linear,10,ATLAS,Medium,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,linear,10,ATLAS,Medium,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,3.1464633512983307,0.33295573858491645,180
standard,linear,10,ATLAS,Medium,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.01837915314564,1.534311310762047,180
standard,entropic,10,ATLAS,Medium,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,95.73355495664808,0.45575548193115184,180
standard,entropic,10,ATLAS,Medium,Entropic,Entropic · standard,diversity,Diversity,higher,7.808551214138666,0.9156475804981086,180
standard,entropic,10,ATLAS,Medium,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,7.808551214138666,0.9156475804981086,180
standard,entropic,10,ATLAS,Medium,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,entropic,10,ATLAS,Medium,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,3.14035271808712,0.33286992524128184,180
standard,entropic,10,ATLAS,Medium,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.27740282164677,1.5028164732352258,180
standard,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,95.7155588997735,0.4650240937706721,180
standard,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,7.827804507811864,0.9288976207373805,180
standard,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,7.827804507811864,0.9288976207373805,180
standard,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,3.1463267993776958,0.3333572141577941,180
standard,entropic_log1p,10,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.27169600698684,1.5062569530077965,180
standard,cosine,10,ATLAS,Medium,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.38125179078844,0.24657663133616342,180
standard,cosine,10,ATLAS,Medium,Cosine,Cosine · standard,diversity,Diversity,higher,7.386340630716748,0.856402044068933,180
standard,cosine,10,ATLAS,Medium,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,7.386340630716748,0.856402044068933,180
standard,cosine,10,ATLAS,Medium,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,cosine,10,ATLAS,Medium,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,3.1411517547262418,0.33321476336761313,180
standard,cosine,10,ATLAS,Medium,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.30484978251987,1.5193985839687296,180
standard,sigmoid,10,ATLAS,Medium,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.96809815300836,0.15143216685317484,180
standard,sigmoid,10,ATLAS,Medium,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,6.899063177241219,0.8303727616554372,180
standard,sigmoid,10,ATLAS,Medium,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,6.899063177241219,0.8303727616554372,180
standard,sigmoid,10,ATLAS,Medium,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,sigmoid,10,ATLAS,Medium,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,3.1446383101063677,0.33287277833727597,180
standard,sigmoid,10,ATLAS,Medium,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.73245652569665,1.4917104912694832,180
standard,power_2,10,ATLAS,Medium,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,93.12972235149807,0.9446776183225157,180
standard,power_2,10,ATLAS,Medium,Power-2,Power-2 · standard,diversity,Diversity,higher,8.042390429973603,0.9110091064163893,180
standard,power_2,10,ATLAS,Medium,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,8.042390429973603,0.9110091064163893,180
standard,power_2,10,ATLAS,Medium,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,power_2,10,ATLAS,Medium,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,3.1416977144493203,0.3330645906398972,180
standard,power_2,10,ATLAS,Medium,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,84.82890600787272,1.8517796909491393,180
standard,linear,25,ATLAS,Medium,Linear,Linear · standard,plddt_mean,pLDDT,higher,96.25370460086398,0.22945812035658034,180
standard,linear,25,ATLAS,Medium,Linear,Linear · standard,diversity,Diversity,higher,8.619690470563041,0.929858696919117,180
standard,linear,25,ATLAS,Medium,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,8.619690470563041,0.929858696919117,180
standard,linear,25,ATLAS,Medium,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,linear,25,ATLAS,Medium,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,7.850739162769686,0.8336700659918442,180
standard,linear,25,ATLAS,Medium,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.02121069802183,1.3616432935561913,180
standard,entropic,25,ATLAS,Medium,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,97.45709416071574,0.11618835823394372,180
standard,entropic,25,ATLAS,Medium,Entropic,Entropic · standard,diversity,Diversity,higher,8.521153158611721,0.9227891431122488,180
standard,entropic,25,ATLAS,Medium,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,8.521153158611721,0.9227891431122488,180
standard,entropic,25,ATLAS,Medium,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,entropic,25,ATLAS,Medium,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,7.860603809853395,0.832691534869599,180
standard,entropic,25,ATLAS,Medium,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.32243764432272,1.3211399619478712,180
standard,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,97.46158768335978,0.11612212096913152,180
standard,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,8.470609507958095,0.8986338188706992,180
standard,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,8.470609507958095,0.8986338188706992,180
standard,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,7.848305805353448,0.8331498972781122,180
standard,entropic_log1p,25,ATLAS,Medium,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.33596944194369,1.317148406692015,180
standard,cosine,25,ATLAS,Medium,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.50290497673882,0.10510173798856987,180
standard,cosine,25,ATLAS,Medium,Cosine,Cosine · standard,diversity,Diversity,higher,8.481549296776453,0.9195688273992697,180
standard,cosine,25,ATLAS,Medium,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,8.481549296776453,0.9195688273992697,180
standard,cosine,25,ATLAS,Medium,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,cosine,25,ATLAS,Medium,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,7.8582653764014445,0.8327692113024687,180
standard,cosine,25,ATLAS,Medium,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.31018279478288,1.3594593246434539,180
standard,sigmoid,25,ATLAS,Medium,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.48050324122111,0.10108532378976633,180
standard,sigmoid,25,ATLAS,Medium,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,7.94458955195215,0.8763037721608046,180
standard,sigmoid,25,ATLAS,Medium,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,7.94458955195215,0.8763037721608046,180
standard,sigmoid,25,ATLAS,Medium,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,sigmoid,25,ATLAS,Medium,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,7.85008981931282,0.8330962897133036,180
standard,sigmoid,25,ATLAS,Medium,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.71658167711888,1.3386997130208378,180
standard,power_2,25,ATLAS,Medium,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,95.13292782041762,0.41822362188652124,180
standard,power_2,25,ATLAS,Medium,Power-2,Power-2 · standard,diversity,Diversity,higher,8.457554899983936,0.8700922539153202,180
standard,power_2,25,ATLAS,Medium,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,8.457554899983936,0.8700922539153202,180
standard,power_2,25,ATLAS,Medium,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,180
standard,power_2,25,ATLAS,Medium,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,7.856792498542927,0.8330522239819339,180
standard,power_2,25,ATLAS,Medium,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.99025961409676,1.705352787976188,180
standard,linear,5,ATLAS,Large,Linear,Linear · standard,plddt_mean,pLDDT,higher,94.31505102040816,1.2105958737441072,49
standard,linear,5,ATLAS,Large,Linear,Linear · standard,diversity,Diversity,higher,10.881989848857023,2.203116324406243,49
standard,linear,5,ATLAS,Large,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,10.881989848857023,2.203116324406243,49
standard,linear,5,ATLAS,Large,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,49
standard,linear,5,ATLAS,Large,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,13.160713410769988,1.463509678246102,49
standard,linear,5,ATLAS,Large,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.84601050396354,1.8756210785418943,49
standard,entropic,5,ATLAS,Large,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,94.47553342183431,1.2481305662959392,45
standard,entropic,5,ATLAS,Large,Entropic,Entropic · standard,diversity,Diversity,higher,10.65436192618476,2.3963678136129505,45
standard,entropic,5,ATLAS,Large,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,10.65436192618476,2.3963678136129505,45
standard,entropic,5,ATLAS,Large,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,45
standard,entropic,5,ATLAS,Large,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,12.8554786623171,1.5690552279915821,45
standard,entropic,5,ATLAS,Large,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.82341269599068,2.016267453727691,45
standard,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,94.51406101650662,1.2379874730605958,45
standard,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,10.649198420842488,2.380948593869608,45
standard,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,10.649198420842488,2.380948593869608,45
standard,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,45
standard,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,12.865915333493872,1.5746161904987765,45
standard,entropic_log1p,5,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.84118962605794,2.012142795651093,45
standard,cosine,5,ATLAS,Large,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,95.79507653609566,1.0019137802371108,46
standard,cosine,5,ATLAS,Large,Cosine,Cosine · standard,diversity,Diversity,higher,9.362552679103354,2.2086140697054493,46
standard,cosine,5,ATLAS,Large,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,9.362552679103354,2.2086140697054493,46
standard,cosine,5,ATLAS,Large,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,46
standard,cosine,5,ATLAS,Large,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,12.931026394255003,1.5378591936032677,46
standard,cosine,5,ATLAS,Large,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.97944227301558,1.9622074228199335,46
standard,sigmoid,5,ATLAS,Large,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.72038180033366,0.5229571210590215,45
standard,sigmoid,5,ATLAS,Large,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,6.342355042033725,1.7418986306552307,45
standard,sigmoid,5,ATLAS,Large,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,6.342355042033725,1.7418986306552307,45
standard,sigmoid,5,ATLAS,Large,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,45
standard,sigmoid,5,ATLAS,Large,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,12.84710788002962,1.5638210556687395,45
standard,sigmoid,5,ATLAS,Large,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.46094571855332,1.89856023751269,45
standard,power_2,5,ATLAS,Large,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,92.40476803249783,1.6055398223248911,45
standard,power_2,5,ATLAS,Large,Power-2,Power-2 · standard,diversity,Diversity,higher,8.011890024609036,1.6054698720956413,45
standard,power_2,5,ATLAS,Large,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,8.011890024609036,1.6054698720956413,45
standard,power_2,5,ATLAS,Large,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,45
standard,power_2,5,ATLAS,Large,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,12.85652933690904,1.5708780599606331,45
standard,power_2,5,ATLAS,Large,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.66187546624076,2.2102502223686056,45
standard,linear,10,ATLAS,Large,Linear,Linear · standard,plddt_mean,pLDDT,higher,94.23215001694699,0.571842439856542,47
standard,linear,10,ATLAS,Large,Linear,Linear · standard,diversity,Diversity,higher,12.765459715051854,2.7213887708304103,47
standard,linear,10,ATLAS,Large,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,12.765459715051854,2.7213887708304103,47
standard,linear,10,ATLAS,Large,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,47
standard,linear,10,ATLAS,Large,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,26.039724899152482,3.0337930672330278,47
standard,linear,10,ATLAS,Large,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.84334146621381,1.643722635667649,47
standard,entropic,10,ATLAS,Large,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,94.85793906317816,0.5024504158628147,45
standard,entropic,10,ATLAS,Large,Entropic,Entropic · standard,diversity,Diversity,higher,12.759474627176921,2.8126319135549944,45
standard,entropic,10,ATLAS,Large,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,12.759474627176921,2.8126319135549944,45
standard,entropic,10,ATLAS,Large,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,45
standard,entropic,10,ATLAS,Large,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,25.70981922118226,3.1354062418582247,45
standard,entropic,10,ATLAS,Large,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.88691141976251,1.6869368165774534,45
standard,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,95.02284562852648,0.4871723378885412,45
standard,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,12.301309272978042,2.654068028963448,45
standard,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,12.301309272978042,2.654068028963448,45
standard,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,45
standard,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,25.699869223977696,3.128920906336578,45
standard,entropic_log1p,10,ATLAS,Large,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,90.91648137834336,1.6831841660429065,45
standard,cosine,10,ATLAS,Large,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.04441764506888,0.2463337741518013,47
standard,cosine,10,ATLAS,Large,Cosine,Cosine · standard,diversity,Diversity,higher,11.197434186935425,2.7007486911964773,47
standard,cosine,10,ATLAS,Large,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,11.197434186935425,2.7007486911964773,47
standard,cosine,10,ATLAS,Large,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,47
standard,cosine,10,ATLAS,Large,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,26.05052701697036,3.0414768978748743,47
standard,cosine,10,ATLAS,Large,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,91.2318696975708,1.5674482144985782,47
standard,sigmoid,10,ATLAS,Large,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.937164094713,0.15040617969546086,45
standard,sigmoid,10,ATLAS,Large,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,9.364107751846314,2.672839586524593,45
standard,sigmoid,10,ATLAS,Large,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,9.364107751846314,2.672839586524593,45
standard,sigmoid,10,ATLAS,Large,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,45
standard,sigmoid,10,ATLAS,Large,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,25.716070428927843,3.139989769570143,45
standard,sigmoid,10,ATLAS,Large,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,91.69335898929172,1.5623824145374434,45
standard,power_2,10,ATLAS,Large,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,94.83892120014538,0.964784769573768,44
